Year,Suburb,Sex,Age Group,Population
06/30/2020 12:00:00 AM,Theodore   ,MALE,11-20,236
06/30/2020 12:00:00 AM,Theodore   ,MALE,21-30,170
06/30/2020 12:00:00 AM,Theodore   ,MALE,31-40,297
06/30/2020 12:00:00 AM,Theodore   ,MALE,41-50,233
06/30/2020 12:00:00 AM,Theodore   ,MALE,51-60,271
06/30/2020 12:00:00 AM,Theodore   ,MALE,60+,314
06/30/2015 12:00:00 AM,Tuggeranong,FEMALE,0-10,3
06/30/2015 12:00:00 AM,Tuggeranong,FEMALE,11-20,0
06/30/2015 12:00:00 AM,Tuggeranong,FEMALE,21-30,1
06/30/2015 12:00:00 AM,Tuggeranong,FEMALE,31-40,1
06/30/2015 12:00:00 AM,Tuggeranong,FEMALE,41-50,0
06/30/2015 12:00:00 AM,Tuggeranong,FEMALE,51-60,0
06/30/2015 12:00:00 AM,Tuggeranong,FEMALE,60+,9
06/30/2015 12:00:00 AM,Tuggeranong,MALE,0-10,0
06/30/2015 12:00:00 AM,Tuggeranong,MALE,11-20,1
06/30/2015 12:00:00 AM,Tuggeranong,MALE,21-30,1
06/30/2015 12:00:00 AM,Tuggeranong,MALE,31-40,0
06/30/2015 12:00:00 AM,Tuggeranong,MALE,41-50,0
06/30/2015 12:00:00 AM,Tuggeranong,MALE,51-60,10
06/30/2015 12:00:00 AM,Tuggeranong,MALE,60+,5
06/30/2016 12:00:00 AM,Tuggeranong,FEMALE,0-10,3
06/30/2016 12:00:00 AM,Tuggeranong,FEMALE,11-20,0
06/30/2016 12:00:00 AM,Tuggeranong,FEMALE,21-30,1
06/30/2016 12:00:00 AM,Tuggeranong,FEMALE,31-40,1
06/30/2016 12:00:00 AM,Tuggeranong,FEMALE,41-50,0
06/30/2016 12:00:00 AM,Tuggeranong,FEMALE,51-60,0
06/30/2016 12:00:00 AM,Tuggeranong,FEMALE,60+,9
06/30/2016 12:00:00 AM,Tuggeranong,MALE,0-10,0
06/30/2016 12:00:00 AM,Tuggeranong,MALE,11-20,1
06/30/2016 12:00:00 AM,Tuggeranong,MALE,21-30,1
06/30/2016 12:00:00 AM,Tuggeranong,MALE,31-40,0
06/30/2016 12:00:00 AM,Tuggeranong,MALE,41-50,0
06/30/2016 12:00:00 AM,Tuggeranong,MALE,51-60,10
06/30/2016 12:00:00 AM,Tuggeranong,MALE,60+,5
06/30/2017 12:00:00 AM,Tuggeranong,FEMALE,0-10,3
06/30/2017 12:00:00 AM,Tuggeranong,FEMALE,11-20,0
06/30/2017 12:00:00 AM,Tuggeranong,FEMALE,21-30,1
06/30/2017 12:00:00 AM,Tuggeranong,FEMALE,31-40,1
06/30/2017 12:00:00 AM,Tuggeranong,FEMALE,41-50,0
06/30/2017 12:00:00 AM,Tuggeranong,FEMALE,51-60,0
06/30/2017 12:00:00 AM,Tuggeranong,FEMALE,60+,9
06/30/2017 12:00:00 AM,Tuggeranong,MALE,0-10,0
06/30/2017 12:00:00 AM,Tuggeranong,MALE,11-20,1
06/30/2017 12:00:00 AM,Tuggeranong,MALE,21-30,1
06/30/2017 12:00:00 AM,Tuggeranong,MALE,31-40,0
06/30/2017 12:00:00 AM,Tuggeranong,MALE,41-50,0
06/30/2017 12:00:00 AM,Tuggeranong,MALE,51-60,10
06/30/2017 12:00:00 AM,Tuggeranong,MALE,60+,5
06/30/2018 12:00:00 AM,Tuggeranong,FEMALE,0-10,3
06/30/2018 12:00:00 AM,Tuggeranong,FEMALE,11-20,0
06/30/2018 12:00:00 AM,Tuggeranong,FEMALE,21-30,1
06/30/2018 12:00:00 AM,Tuggeranong,FEMALE,31-40,1
06/30/2018 12:00:00 AM,Tuggeranong,FEMALE,41-50,0
06/30/2018 12:00:00 AM,Tuggeranong,FEMALE,51-60,0
06/30/2018 12:00:00 AM,Tuggeranong,FEMALE,60+,9
06/30/2018 12:00:00 AM,Tuggeranong,MALE,0-10,0
06/30/2018 12:00:00 AM,Tuggeranong,MALE,11-20,1
06/30/2018 12:00:00 AM,Tuggeranong,MALE,21-30,1
06/30/2018 12:00:00 AM,Tuggeranong,MALE,31-40,0
06/30/2018 12:00:00 AM,Tuggeranong,MALE,41-50,0
06/30/2018 12:00:00 AM,Tuggeranong,MALE,51-60,10
06/30/2018 12:00:00 AM,Tuggeranong,MALE,60+,5
06/30/2019 12:00:00 AM,Tuggeranong,FEMALE,0-10,3
06/30/2019 12:00:00 AM,Tuggeranong,FEMALE,11-20,0
06/30/2019 12:00:00 AM,Tuggeranong,FEMALE,21-30,1
06/30/2019 12:00:00 AM,Tuggeranong,FEMALE,31-40,1
06/30/2019 12:00:00 AM,Tuggeranong,FEMALE,41-50,0
06/30/2019 12:00:00 AM,Tuggeranong,FEMALE,51-60,0
06/30/2019 12:00:00 AM,Tuggeranong,FEMALE,60+,9
06/30/2019 12:00:00 AM,Tuggeranong,MALE,0-10,0
06/30/2019 12:00:00 AM,Tuggeranong,MALE,11-20,1
06/30/2019 12:00:00 AM,Tuggeranong,MALE,21-30,1
06/30/2019 12:00:00 AM,Tuggeranong,MALE,31-40,0
06/30/2019 12:00:00 AM,Tuggeranong,MALE,41-50,0
06/30/2019 12:00:00 AM,Tuggeranong,MALE,51-60,10
06/30/2019 12:00:00 AM,Tuggeranong,MALE,60+,5
06/30/2020 12:00:00 AM,Tuggeranong,FEMALE,0-10,3
06/30/2020 12:00:00 AM,Tuggeranong,FEMALE,11-20,0
06/30/2020 12:00:00 AM,Tuggeranong,FEMALE,21-30,1
06/30/2020 12:00:00 AM,Tuggeranong,FEMALE,31-40,1
06/30/2020 12:00:00 AM,Tuggeranong,FEMALE,41-50,0
06/30/2020 12:00:00 AM,Tuggeranong,FEMALE,51-60,0
06/30/2020 12:00:00 AM,Tuggeranong,FEMALE,60+,9
06/30/2020 12:00:00 AM,Tuggeranong,MALE,0-10,0
06/30/2020 12:00:00 AM,Tuggeranong,MALE,11-20,1
06/30/2020 12:00:00 AM,Tuggeranong,MALE,21-30,1
06/30/2020 12:00:00 AM,Tuggeranong,MALE,31-40,0
06/30/2020 12:00:00 AM,Tuggeranong,MALE,41-50,0
06/30/2020 12:00:00 AM,Tuggeranong,MALE,51-60,10
06/30/2020 12:00:00 AM,Tuggeranong,MALE,60+,5
06/30/2015 12:00:00 AM,Wanniassa  ,FEMALE,0-10,539
06/30/2015 12:00:00 AM,Wanniassa  ,FEMALE,11-20,469
06/30/2015 12:00:00 AM,Wanniassa  ,FEMALE,21-30,399
06/30/2015 12:00:00 AM,Wanniassa  ,FEMALE,31-40,555
06/30/2015 12:00:00 AM,Wanniassa  ,FEMALE,41-50,491
06/30/2015 12:00:00 AM,Wanniassa  ,FEMALE,51-60,569
06/30/2015 12:00:00 AM,Wanniassa  ,FEMALE,60+,813
06/30/2015 12:00:00 AM,Wanniassa  ,MALE,0-10,588
06/30/2015 12:00:00 AM,Wanniassa  ,MALE,11-20,481
06/30/2015 12:00:00 AM,Wanniassa  ,MALE,21-30,464
06/30/2015 12:00:00 AM,Wanniassa  ,MALE,31-40,567
06/30/2015 12:00:00 AM,Wanniassa  ,MALE,41-50,498
06/30/2015 12:00:00 AM,Wanniassa  ,MALE,51-60,501
06/30/2015 12:00:00 AM,Wanniassa  ,MALE,60+,696
06/30/2016 12:00:00 AM,Wanniassa  ,FEMALE,0-10,533
06/30/2016 12:00:00 AM,Wanniassa  ,FEMALE,11-20,464
06/30/2016 12:00:00 AM,Wanniassa  ,FEMALE,21-30,377
06/30/2016 12:00:00 AM,Wanniassa  ,FEMALE,31-40,551
06/30/2016 12:00:00 AM,Wanniassa  ,FEMALE,41-50,493
06/30/2016 12:00:00 AM,Wanniassa  ,FEMALE,51-60,535
06/30/2016 12:00:00 AM,Wanniassa  ,FEMALE,60+,834
06/30/2016 12:00:00 AM,Wanniassa  ,MALE,0-10,575
06/30/2016 12:00:00 AM,Wanniassa  ,MALE,11-20,501
06/30/2016 12:00:00 AM,Wanniassa  ,MALE,21-30,438
06/30/2016 12:00:00 AM,Wanniassa  ,MALE,31-40,548
06/30/2016 12:00:00 AM,Wanniassa  ,MALE,41-50,508
06/30/2016 12:00:00 AM,Wanniassa  ,MALE,51-60,484
06/30/2016 12:00:00 AM,Wanniassa  ,MALE,60+,704
06/30/2017 12:00:00 AM,Wanniassa  ,FEMALE,0-10,526
06/30/2017 12:00:00 AM,Wanniassa  ,FEMALE,11-20,462
06/30/2017 12:00:00 AM,Wanniassa  ,FEMALE,21-30,353
06/30/2017 12:00:00 AM,Wanniassa  ,FEMALE,31-40,542
06/30/2017 12:00:00 AM,Wanniassa  ,FEMALE,41-50,489
06/30/2017 12:00:00 AM,Wanniassa  ,FEMALE,51-60,513
06/30/2017 12:00:00 AM,Wanniassa  ,FEMALE,60+,856
06/30/2017 12:00:00 AM,Wanniassa  ,MALE,0-10,562
06/30/2017 12:00:00 AM,Wanniassa  ,MALE,11-20,501
06/30/2017 12:00:00 AM,Wanniassa  ,MALE,21-30,409
06/30/2017 12:00:00 AM,Wanniassa  ,MALE,31-40,533
06/30/2017 12:00:00 AM,Wanniassa  ,MALE,41-50,508
06/30/2017 12:00:00 AM,Wanniassa  ,MALE,51-60,468
06/30/2017 12:00:00 AM,Wanniassa  ,MALE,60+,736
06/30/2018 12:00:00 AM,Wanniassa  ,FEMALE,0-10,525
06/30/2018 12:00:00 AM,Wanniassa  ,FEMALE,11-20,447
06/30/2018 12:00:00 AM,Wanniassa  ,FEMALE,21-30,336
06/30/2018 12:00:00 AM,Wanniassa  ,FEMALE,31-40,526
06/30/2018 12:00:00 AM,Wanniassa  ,FEMALE,41-50,507
06/30/2018 12:00:00 AM,Wanniassa  ,FEMALE,51-60,484
06/30/2018 12:00:00 AM,Wanniassa  ,FEMALE,60+,872
06/30/2018 12:00:00 AM,Wanniassa  ,MALE,0-10,549
06/30/2018 12:00:00 AM,Wanniassa  ,MALE,11-20,498
06/30/2018 12:00:00 AM,Wanniassa  ,MALE,21-30,390
06/30/2018 12:00:00 AM,Wanniassa  ,MALE,31-40,525
06/30/2018 12:00:00 AM,Wanniassa  ,MALE,41-50,499
06/30/2018 12:00:00 AM,Wanniassa  ,MALE,51-60,463
06/30/2018 12:00:00 AM,Wanniassa  ,MALE,60+,749
06/30/2019 12:00:00 AM,Wanniassa  ,FEMALE,0-10,520
06/30/2019 12:00:00 AM,Wanniassa  ,FEMALE,11-20,442
06/30/2019 12:00:00 AM,Wanniassa  ,FEMALE,21-30,318
06/30/2019 12:00:00 AM,Wanniassa  ,FEMALE,31-40,513
06/30/2019 12:00:00 AM,Wanniassa  ,FEMALE,41-50,515
06/30/2019 12:00:00 AM,Wanniassa  ,FEMALE,51-60,460
06/30/2019 12:00:00 AM,Wanniassa  ,FEMALE,60+,885
06/30/2019 12:00:00 AM,Wanniassa  ,MALE,0-10,541
06/30/2019 12:00:00 AM,Wanniassa  ,MALE,11-20,493
06/30/2019 12:00:00 AM,Wanniassa  ,MALE,21-30,371
06/30/2019 12:00:00 AM,Wanniassa  ,MALE,31-40,516
06/30/2019 12:00:00 AM,Wanniassa  ,MALE,41-50,485
06/30/2019 12:00:00 AM,Wanniassa  ,MALE,51-60,465
06/30/2019 12:00:00 AM,Wanniassa  ,MALE,60+,759
06/30/2020 12:00:00 AM,Wanniassa  ,FEMALE,0-10,514
06/30/2020 12:00:00 AM,Wanniassa  ,FEMALE,11-20,436
06/30/2020 12:00:00 AM,Wanniassa  ,FEMALE,21-30,304
06/30/2020 12:00:00 AM,Wanniassa  ,FEMALE,31-40,498
06/30/2020 12:00:00 AM,Wanniassa  ,FEMALE,41-50,522
06/30/2020 12:00:00 AM,Wanniassa  ,FEMALE,51-60,439
06/30/2020 12:00:00 AM,Wanniassa  ,FEMALE,60+,897
06/30/2020 12:00:00 AM,Wanniassa  ,MALE,0-10,530
06/30/2020 12:00:00 AM,Wanniassa  ,MALE,11-20,494
06/30/2020 12:00:00 AM,Wanniassa  ,MALE,21-30,349
06/30/2020 12:00:00 AM,Wanniassa  ,MALE,31-40,503
06/30/2020 12:00:00 AM,Wanniassa  ,MALE,41-50,478
06/30/2020 12:00:00 AM,Wanniassa  ,MALE,51-60,465
06/30/2020 12:00:00 AM,Wanniassa  ,MALE,60+,767
06/30/2015 12:00:00 AM,Chapman    ,FEMALE,0-10,152
06/30/2015 12:00:00 AM,Chapman    ,FEMALE,11-20,189
06/30/2015 12:00:00 AM,Chapman    ,FEMALE,21-30,76
06/30/2015 12:00:00 AM,Chapman    ,FEMALE,31-40,88
06/30/2015 12:00:00 AM,Chapman    ,FEMALE,41-50,196
06/30/2015 12:00:00 AM,Chapman    ,FEMALE,51-60,191
06/30/2015 12:00:00 AM,Chapman    ,FEMALE,60+,448
06/30/2015 12:00:00 AM,Chapman    ,MALE,0-10,218
06/30/2015 12:00:00 AM,Chapman    ,MALE,11-20,152
06/30/2015 12:00:00 AM,Chapman    ,MALE,21-30,145
06/30/2015 12:00:00 AM,Chapman    ,MALE,31-40,131
06/30/2015 12:00:00 AM,Chapman    ,MALE,41-50,166
06/30/2015 12:00:00 AM,Chapman    ,MALE,51-60,181
06/30/2015 12:00:00 AM,Chapman    ,MALE,60+,353
06/30/2016 12:00:00 AM,Chapman    ,FEMALE,0-10,147
06/30/2016 12:00:00 AM,Chapman    ,FEMALE,11-20,188
06/30/2016 12:00:00 AM,Chapman    ,FEMALE,21-30,77
06/30/2016 12:00:00 AM,Chapman    ,FEMALE,31-40,75
06/30/2016 12:00:00 AM,Chapman    ,FEMALE,41-50,185
06/30/2016 12:00:00 AM,Chapman    ,FEMALE,51-60,185
06/30/2016 12:00:00 AM,Chapman    ,FEMALE,60+,457
06/30/2016 12:00:00 AM,Chapman    ,MALE,0-10,212
06/30/2016 12:00:00 AM,Chapman    ,MALE,11-20,165
06/30/2016 12:00:00 AM,Chapman    ,MALE,21-30,115
06/30/2016 12:00:00 AM,Chapman    ,MALE,31-40,131
06/30/2016 12:00:00 AM,Chapman    ,MALE,41-50,165
06/30/2016 12:00:00 AM,Chapman    ,MALE,51-60,173
06/30/2016 12:00:00 AM,Chapman    ,MALE,60+,365
06/30/2017 12:00:00 AM,Chapman    ,FEMALE,0-10,149
06/30/2017 12:00:00 AM,Chapman    ,FEMALE,11-20,174
06/30/2017 12:00:00 AM,Chapman    ,FEMALE,21-30,79
06/30/2017 12:00:00 AM,Chapman    ,FEMALE,31-40,66
06/30/2017 12:00:00 AM,Chapman    ,FEMALE,41-50,177
06/30/2017 12:00:00 AM,Chapman    ,FEMALE,51-60,184
06/30/2017 12:00:00 AM,Chapman    ,FEMALE,60+,463
06/30/2017 12:00:00 AM,Chapman    ,MALE,0-10,205
06/30/2017 12:00:00 AM,Chapman    ,MALE,11-20,168
06/30/2017 12:00:00 AM,Chapman    ,MALE,21-30,98
06/30/2017 12:00:00 AM,Chapman    ,MALE,31-40,124
06/30/2017 12:00:00 AM,Chapman    ,MALE,41-50,168
06/30/2017 12:00:00 AM,Chapman    ,MALE,51-60,170
06/30/2017 12:00:00 AM,Chapman    ,MALE,60+,370
06/30/2018 12:00:00 AM,Chapman    ,FEMALE,0-10,147
06/30/2018 12:00:00 AM,Chapman    ,FEMALE,11-20,169
06/30/2018 12:00:00 AM,Chapman    ,FEMALE,21-30,70
06/30/2018 12:00:00 AM,Chapman    ,FEMALE,31-40,66
06/30/2018 12:00:00 AM,Chapman    ,FEMALE,41-50,162
06/30/2018 12:00:00 AM,Chapman    ,FEMALE,51-60,181
06/30/2018 12:00:00 AM,Chapman    ,FEMALE,60+,474
06/30/2018 12:00:00 AM,Chapman    ,MALE,0-10,195
06/30/2018 12:00:00 AM,Chapman    ,MALE,11-20,171
06/30/2018 12:00:00 AM,Chapman    ,MALE,21-30,87
06/30/2018 12:00:00 AM,Chapman    ,MALE,31-40,116
06/30/2018 12:00:00 AM,Chapman    ,MALE,41-50,169
06/30/2018 12:00:00 AM,Chapman    ,MALE,51-60,164
06/30/2018 12:00:00 AM,Chapman    ,MALE,60+,378
06/30/2019 12:00:00 AM,Chapman    ,FEMALE,0-10,142
06/30/2019 12:00:00 AM,Chapman    ,FEMALE,11-20,166
06/30/2019 12:00:00 AM,Chapman    ,FEMALE,21-30,66
06/30/2019 12:00:00 AM,Chapman    ,FEMALE,31-40,65
06/30/2019 12:00:00 AM,Chapman    ,FEMALE,41-50,157
06/30/2019 12:00:00 AM,Chapman    ,FEMALE,51-60,170
06/30/2019 12:00:00 AM,Chapman    ,FEMALE,60+,479
06/30/2019 12:00:00 AM,Chapman    ,MALE,0-10,185
06/30/2019 12:00:00 AM,Chapman    ,MALE,11-20,177
06/30/2019 12:00:00 AM,Chapman    ,MALE,21-30,76
06/30/2019 12:00:00 AM,Chapman    ,MALE,31-40,106
06/30/2019 12:00:00 AM,Chapman    ,MALE,41-50,170
06/30/2019 12:00:00 AM,Chapman    ,MALE,51-60,159
06/30/2019 12:00:00 AM,Chapman    ,MALE,60+,384
06/30/2020 12:00:00 AM,Chapman    ,FEMALE,0-10,140
06/30/2020 12:00:00 AM,Chapman    ,FEMALE,11-20,156
06/30/2020 12:00:00 AM,Chapman    ,FEMALE,21-30,63
06/30/2020 12:00:00 AM,Chapman    ,FEMALE,31-40,64
06/30/2020 12:00:00 AM,Chapman    ,FEMALE,41-50,150
06/30/2020 12:00:00 AM,Chapman    ,FEMALE,51-60,163
06/30/2020 12:00:00 AM,Chapman    ,FEMALE,60+,486
06/30/2020 12:00:00 AM,Chapman    ,MALE,0-10,176
06/30/2020 12:00:00 AM,Chapman    ,MALE,11-20,181
06/30/2020 12:00:00 AM,Chapman    ,MALE,21-30,68
06/30/2020 12:00:00 AM,Chapman    ,MALE,31-40,95
06/30/2020 12:00:00 AM,Chapman    ,MALE,41-50,169
06/30/2020 12:00:00 AM,Chapman    ,MALE,51-60,154
06/30/2020 12:00:00 AM,Chapman    ,MALE,60+,392
06/30/2015 12:00:00 AM,Duffy      ,FEMALE,0-10,249
06/30/2015 12:00:00 AM,Duffy      ,FEMALE,11-20,257
06/30/2015 12:00:00 AM,Duffy      ,FEMALE,21-30,100
06/30/2015 12:00:00 AM,Duffy      ,FEMALE,31-40,230
06/30/2015 12:00:00 AM,Duffy      ,FEMALE,41-50,251
06/30/2015 12:00:00 AM,Duffy      ,FEMALE,51-60,224
06/30/2015 12:00:00 AM,Duffy      ,FEMALE,60+,321
06/30/2015 12:00:00 AM,Duffy      ,MALE,0-10,256
06/30/2015 12:00:00 AM,Duffy      ,MALE,11-20,273
06/30/2015 12:00:00 AM,Duffy      ,MALE,21-30,113
06/30/2015 12:00:00 AM,Duffy      ,MALE,31-40,183
06/30/2015 12:00:00 AM,Duffy      ,MALE,41-50,288
06/30/2015 12:00:00 AM,Duffy      ,MALE,51-60,193
06/30/2015 12:00:00 AM,Duffy      ,MALE,60+,287
06/30/2016 12:00:00 AM,Duffy      ,FEMALE,0-10,233
06/30/2016 12:00:00 AM,Duffy      ,FEMALE,11-20,267
06/30/2016 12:00:00 AM,Duffy      ,FEMALE,21-30,90
06/30/2016 12:00:00 AM,Duffy      ,FEMALE,31-40,208
06/30/2016 12:00:00 AM,Duffy      ,FEMALE,41-50,259
06/30/2016 12:00:00 AM,Duffy      ,FEMALE,51-60,221
06/30/2016 12:00:00 AM,Duffy      ,FEMALE,60+,319
06/30/2016 12:00:00 AM,Duffy      ,MALE,0-10,246
06/30/2016 12:00:00 AM,Duffy      ,MALE,11-20,278
06/30/2016 12:00:00 AM,Duffy      ,MALE,21-30,98
06/30/2016 12:00:00 AM,Duffy      ,MALE,31-40,168
06/30/2016 12:00:00 AM,Duffy      ,MALE,41-50,284
06/30/2016 12:00:00 AM,Duffy      ,MALE,51-60,196
06/30/2016 12:00:00 AM,Duffy      ,MALE,60+,288
06/30/2017 12:00:00 AM,Duffy      ,FEMALE,0-10,217
06/30/2017 12:00:00 AM,Duffy      ,FEMALE,11-20,272
06/30/2017 12:00:00 AM,Duffy      ,FEMALE,21-30,83
06/30/2017 12:00:00 AM,Duffy      ,FEMALE,31-40,190
06/30/2017 12:00:00 AM,Duffy      ,FEMALE,41-50,262
06/30/2017 12:00:00 AM,Duffy      ,FEMALE,51-60,218
06/30/2017 12:00:00 AM,Duffy      ,FEMALE,60+,320
06/30/2017 12:00:00 AM,Duffy      ,MALE,0-10,235
06/30/2017 12:00:00 AM,Duffy      ,MALE,11-20,287
06/30/2017 12:00:00 AM,Duffy      ,MALE,21-30,79
06/30/2017 12:00:00 AM,Duffy      ,MALE,31-40,160
06/30/2017 12:00:00 AM,Duffy      ,MALE,41-50,280
06/30/2017 12:00:00 AM,Duffy      ,MALE,51-60,191
06/30/2017 12:00:00 AM,Duffy      ,MALE,60+,289
06/30/2018 12:00:00 AM,Duffy      ,FEMALE,0-10,203
06/30/2018 12:00:00 AM,Duffy      ,FEMALE,11-20,271
06/30/2018 12:00:00 AM,Duffy      ,FEMALE,21-30,77
06/30/2018 12:00:00 AM,Duffy      ,FEMALE,31-40,178
06/30/2018 12:00:00 AM,Duffy      ,FEMALE,41-50,260
06/30/2018 12:00:00 AM,Duffy      ,FEMALE,51-60,219
06/30/2018 12:00:00 AM,Duffy      ,FEMALE,60+,319
06/30/2018 12:00:00 AM,Duffy      ,MALE,0-10,218
06/30/2018 12:00:00 AM,Duffy      ,MALE,11-20,292
06/30/2018 12:00:00 AM,Duffy      ,MALE,21-30,73
06/30/2018 12:00:00 AM,Duffy      ,MALE,31-40,145
06/30/2018 12:00:00 AM,Duffy      ,MALE,41-50,273
06/30/2018 12:00:00 AM,Duffy      ,MALE,51-60,192
06/30/2018 12:00:00 AM,Duffy      ,MALE,60+,291
06/30/2019 12:00:00 AM,Duffy      ,FEMALE,0-10,188
06/30/2019 12:00:00 AM,Duffy      ,FEMALE,11-20,272
06/30/2019 12:00:00 AM,Duffy      ,FEMALE,21-30,70
06/30/2019 12:00:00 AM,Duffy      ,FEMALE,31-40,168
06/30/2019 12:00:00 AM,Duffy      ,FEMALE,41-50,259
06/30/2019 12:00:00 AM,Duffy      ,FEMALE,51-60,213
06/30/2019 12:00:00 AM,Duffy      ,FEMALE,60+,322
06/30/2019 12:00:00 AM,Duffy      ,MALE,0-10,209
06/30/2019 12:00:00 AM,Duffy      ,MALE,11-20,290
06/30/2019 12:00:00 AM,Duffy      ,MALE,21-30,68
06/30/2019 12:00:00 AM,Duffy      ,MALE,31-40,131
06/30/2019 12:00:00 AM,Duffy      ,MALE,41-50,269
06/30/2019 12:00:00 AM,Duffy      ,MALE,51-60,183
06/30/2019 12:00:00 AM,Duffy      ,MALE,60+,299
06/30/2020 12:00:00 AM,Duffy      ,FEMALE,0-10,177
06/30/2020 12:00:00 AM,Duffy      ,FEMALE,11-20,268
06/30/2020 12:00:00 AM,Duffy      ,FEMALE,21-30,66
06/30/2020 12:00:00 AM,Duffy      ,FEMALE,31-40,155
06/30/2020 12:00:00 AM,Duffy      ,FEMALE,41-50,252
06/30/2020 12:00:00 AM,Duffy      ,FEMALE,51-60,215
06/30/2020 12:00:00 AM,Duffy      ,FEMALE,60+,323
06/30/2020 12:00:00 AM,Duffy      ,MALE,0-10,194
06/30/2020 12:00:00 AM,Duffy      ,MALE,11-20,291
06/30/2020 12:00:00 AM,Duffy      ,MALE,21-30,65
06/30/2020 12:00:00 AM,Duffy      ,MALE,31-40,119
06/30/2020 12:00:00 AM,Duffy      ,MALE,41-50,261
06/30/2020 12:00:00 AM,Duffy      ,MALE,51-60,187
06/30/2020 12:00:00 AM,Duffy      ,MALE,60+,294
06/30/2015 12:00:00 AM,Fisher     ,FEMALE,0-10,245
06/30/2015 12:00:00 AM,Fisher     ,FEMALE,11-20,163
06/30/2015 12:00:00 AM,Fisher     ,FEMALE,21-30,173
06/30/2015 12:00:00 AM,Fisher     ,FEMALE,31-40,213
06/30/2015 12:00:00 AM,Fisher     ,FEMALE,41-50,176
06/30/2015 12:00:00 AM,Fisher     ,FEMALE,51-60,194
06/30/2015 12:00:00 AM,Fisher     ,FEMALE,60+,459
06/30/2015 12:00:00 AM,Fisher     ,MALE,0-10,211
06/30/2015 12:00:00 AM,Fisher     ,MALE,11-20,116
06/30/2015 12:00:00 AM,Fisher     ,MALE,21-30,168
06/30/2015 12:00:00 AM,Fisher     ,MALE,31-40,209
06/30/2015 12:00:00 AM,Fisher     ,MALE,41-50,180
06/30/2015 12:00:00 AM,Fisher     ,MALE,51-60,157
06/30/2015 12:00:00 AM,Fisher     ,MALE,60+,334
06/30/2016 12:00:00 AM,Fisher     ,FEMALE,0-10,246
06/30/2016 12:00:00 AM,Fisher     ,FEMALE,11-20,160
06/30/2016 12:00:00 AM,Fisher     ,FEMALE,21-30,171
06/30/2016 12:00:00 AM,Fisher     ,FEMALE,31-40,208
06/30/2016 12:00:00 AM,Fisher     ,FEMALE,41-50,176
06/30/2016 12:00:00 AM,Fisher     ,FEMALE,51-60,178
06/30/2016 12:00:00 AM,Fisher     ,FEMALE,60+,453
06/30/2016 12:00:00 AM,Fisher     ,MALE,0-10,217
06/30/2016 12:00:00 AM,Fisher     ,MALE,11-20,124
06/30/2016 12:00:00 AM,Fisher     ,MALE,21-30,155
06/30/2016 12:00:00 AM,Fisher     ,MALE,31-40,197
06/30/2016 12:00:00 AM,Fisher     ,MALE,41-50,179
06/30/2016 12:00:00 AM,Fisher     ,MALE,51-60,156
06/30/2016 12:00:00 AM,Fisher     ,MALE,60+,325
06/30/2017 12:00:00 AM,Fisher     ,FEMALE,0-10,246
06/30/2017 12:00:00 AM,Fisher     ,FEMALE,11-20,152
06/30/2017 12:00:00 AM,Fisher     ,FEMALE,21-30,165
06/30/2017 12:00:00 AM,Fisher     ,FEMALE,31-40,211
06/30/2017 12:00:00 AM,Fisher     ,FEMALE,41-50,174
06/30/2017 12:00:00 AM,Fisher     ,FEMALE,51-60,168
06/30/2017 12:00:00 AM,Fisher     ,FEMALE,60+,447
06/30/2017 12:00:00 AM,Fisher     ,MALE,0-10,222
06/30/2017 12:00:00 AM,Fisher     ,MALE,11-20,125
06/30/2017 12:00:00 AM,Fisher     ,MALE,21-30,143
06/30/2017 12:00:00 AM,Fisher     ,MALE,31-40,193
06/30/2017 12:00:00 AM,Fisher     ,MALE,41-50,166
06/30/2017 12:00:00 AM,Fisher     ,MALE,51-60,161
06/30/2017 12:00:00 AM,Fisher     ,MALE,60+,321
06/30/2018 12:00:00 AM,Fisher     ,FEMALE,0-10,247
06/30/2018 12:00:00 AM,Fisher     ,FEMALE,11-20,149
06/30/2018 12:00:00 AM,Fisher     ,FEMALE,21-30,156
06/30/2018 12:00:00 AM,Fisher     ,FEMALE,31-40,209
06/30/2018 12:00:00 AM,Fisher     ,FEMALE,41-50,173
06/30/2018 12:00:00 AM,Fisher     ,FEMALE,51-60,152
06/30/2018 12:00:00 AM,Fisher     ,FEMALE,60+,449
06/30/2018 12:00:00 AM,Fisher     ,MALE,0-10,227
06/30/2018 12:00:00 AM,Fisher     ,MALE,11-20,126
06/30/2018 12:00:00 AM,Fisher     ,MALE,21-30,135
06/30/2018 12:00:00 AM,Fisher     ,MALE,31-40,182
06/30/2018 12:00:00 AM,Fisher     ,MALE,41-50,164
06/30/2018 12:00:00 AM,Fisher     ,MALE,51-60,160
06/30/2018 12:00:00 AM,Fisher     ,MALE,60+,315
06/30/2019 12:00:00 AM,Fisher     ,FEMALE,0-10,246
06/30/2019 12:00:00 AM,Fisher     ,FEMALE,11-20,152
06/30/2019 12:00:00 AM,Fisher     ,FEMALE,21-30,145
06/30/2019 12:00:00 AM,Fisher     ,FEMALE,31-40,203
06/30/2019 12:00:00 AM,Fisher     ,FEMALE,41-50,173
06/30/2019 12:00:00 AM,Fisher     ,FEMALE,51-60,143
06/30/2019 12:00:00 AM,Fisher     ,FEMALE,60+,446
